0.00123383,0.00844672,0.0261101,0.600483,0.363727,1.09
0.0012018,0.00831971,0.0256954,0.600929,0.363854,1.095
0.00117061,0.00819462,0.0252868,0.601369,0.363979,1.1
0.00114022,0.00807141,0.0248845,0.601802,0.364102,1.105
0.00111063,0.00795005,0.0244883,0.602228,0.364223,1.11
0.0010818,0.00783051,0.024098,0.602647,0.364343,1.115
0.00105372,0.00771277,0.0237138,0.603059,0.364461,1.12
0.00102637,0.00759681,0.0233353,0.603465,0.364577,1.125
0.000999724,0.00748258,0.0229627,0.603864,0.364691,1.13
0.000973774,0.00737007,0.0225957,0.604257,0.364803,1.135
0.000948498,0.00725926,0.0222343,0.604644,0.364914,1.14
0.000923878,0.00715011,0.0218785,0.605024,0.365023,1.145
0.000899896,0.0070426,0.0215281,0.605399,0.365131,1.15
0.000876538,0.00693671,0.021183,0.605767,0.365237,1.155
0.000853785,0.00683241,0.0208433,0.606129,0.365341,1.16
0.000831623,0.00672968,0.0205088,0.606486,0.365444,1.165
0.000810037,0.0066285,0.0201795,0.606837,0.365545,1.17
0.00078901,0.00652883,0.0198552,0.607182,0.365645,1.175
0.00076853,0.00643066,0.019536,0.607522,0.365743,1.18
0.000748581,0.00633397,0.0192216,0.607856,0.365839,1.185
0.00072915,0.00623874,0.0189122,0.608185,0.365935,1.19
0.000710223,0.00614493,0.0186075,0.608509,0.366029,1.195
0.000691788,0.00605254,0.0183075,0.608827,0.366121,1.2
0.000673831,0.00596153,0.0180122,0.60914,0.366212,1.205
0.00065634,0.0058719,0.0177215,0.609449,0.366302,1.21
0.000639304,0.00578361,0.0174354,0.609752,0.36639,1.215
0.000622709,0.00569665,0.0171536,0.61005,0.366477,1.22
0.000606545,0.00561099,0.0168763,0.610344,0.366562,1.225
0.000590801,0.00552663,0.0166033,0.610632,0.366647,1.23
0.000575466,0.00544353,0.0163345,0.610917,0.36673,1.235
0.000560528,0.00536168,0.01607,0.611196,0.366812,1.24
0.000545978,0.00528107,0.0158096,0.611471,0.366892,1.245
0.000531806,0.00520166,0.0155533,0.611742,0.366972,1.25
0.000518002,0.00512345,0.0153009,0.612008,0.36705,1.255
0.000504556,0.00504641,0.0150526,0.612269,0.367127,1.26
0.00049146,0.00497054,0.0148082,0.612527,0.367203,1.265
0.000478703,0.0048958,0.0145675,0.61278,0.367278,1.27
0.000466277,0.00482219,0.0143307,0.61303,0.367351,1.275
0.000454174,0.00474968,0.0140976,0.613275,0.367424,1.28
0.000442385,0.00467827,0.0138682,0.613516,0.367495,1.285
0.000430902,0.00460793,0.0136424,0.613753,0.367566,1.29
0.000419717,0.00453864,0.0134202,0.613987,0.367635,1.295
0.000408822,0.0044704,0.0132015,0.614216,0.367703,1.3
0.00039821,0.00440318,0.0129863,0.614442,0.36777,1.305
0.000387874,0.00433698,0.0127744,0.614664,0.367836,1.31
0.000377806,0.00427177,0.0125659,0.614883,0.367902,1.315
0.000367999,0.00420754,0.0123607,0.615098,0.367966,1.32
0.000358447,0.00414427,0.0121588,0.615309,0.368029,1.325
0.000349142,0.00408196,0.0119601,0.615517,0.368091,1.33
0.00034008,0.00402059,0.0117645,0.615722,0.368153,1.335
0.000331252,0.00396013,0.0115721,0.615923,0.368213,1.34
0.000322654,0.00390059,0.0113827,0.616121,0.368273,1.345
0.000314279,0.00384194,0.0111963,0.616316,0.368331,1.35
0.000306121,0.00378417,0.011013,0.616507,0.368389,1.355
0.000298175,0.00372728,0.0108325,0.616696,0.368446,1.36
0.000290435,0.00367123,0.0106549,0.616881,0.368502,1.365
0.000282896,0.00361603,0.0104802,0.617064,0.368557,1.37
0.000275553,0.00356166,0.0103082,0.617243,0.368612,1.375
0.0002684,0.00350811,0.010139,0.617419,0.368665,1.38
0.000261433,0.00345536,0.00997251,0.617593,0.368718,1.385
0.000254647,0.00340341,0.00980869,0.617763,0.36877,1.39
0.000248037,0.00335224,0.00964749,0.617931,0.368821,1.395
0.000241599,0.00330183,0.00948888,0.618096,0.368872,1.4
0.000235328,0.00325219,0.00933282,0.618258,0.368921,1.405
0.000229219,0.00320329,0.00917927,0.618418,0.36897,1.41
0.00022327,0.00315512,0.00902818,0.618575,0.369018,1.415
0.000217474,0.00310768,0.00887953,0.61873,0.369066,1.42
0.000211829,0.00306096,0.00873326,0.618881,0.369112,1.425
0.000206331,0.00301493,0.00858936,0.619031,0.369159,1.43
0.000200975,0.0029696,0.00844777,0.619178,0.369204,1.435
0.000195758,0.00292495,0.00830847,0.619322,0.369248,1.44
0.000190677,0.00288097,0.00817141,0.619464,0.369292,1.445
0.000185727,0.00283765,0.00803657,0.619604,0.369336,1.45
0.000180906,0.00279499,0.00790391,0.619742,0.369378,1.455
0.000176211,0.00275296,0.00777339,0.619877,0.36942,1.46
0.000171637,0.00271157,0.00764499,0.62001,0.369462,1.465
0.000167181,0.0026708,0.00751866,0.620141,0.369503,1.47
0.000162842,0.00263064,0.00739438,0.620269,0.369543,1.475
0.000158615,0.00259109,0.00727211,0.620396,0.369582,1.48
0.000154498,0.00255213,0.00715182,0.62052,0.369621,1.485
0.000150487,0.00251376,0.00703349,0.620643,0.36966,1.49
0.000146581,0.00247596,0.00691707,0.620763,0.369697,1.495
0.000142776,0.00243873,0.00680255,0.620881,0.369735,1.5
0.00013907,0.00240206,0.00668988,0.620998,0.369771,1.505
0.00013546,0.00236595,0.00657905,0.621112,0.369807,1.51
0.000131944,0.00233037,0.00647002,0.621225,0.369843,1.515
0.000128519,0.00229533,0.00636277,0.621335,0.369878,1.52
0.000125183,0.00226082,0.00625726,0.621444,0.369913,1.525
0.000121934,0.00222683,0.00615347,0.621551,0.369947,1.53
0.000118769,0.00219335,0.00605137,0.621656,0.36998,1.535
0.000115686,0.00216037,0.00595093,0.62176,0.370013,1.54
0.000112683,0.00212788,0.00585214,0.621862,0.370046,1.545
0.000109758,0.00209589,0.00575495,0.621962,0.370078,1.55
0.000106909,0.00206438,0.00565936,0.62206,0.370109,1.555
0.000104134,0.00203334,0.00556532,0.622157,0.37014,1.56
0.000101431,0.00200276,0.00547282,0.622252,0.370171,1.565
9.87982e-005,0.00197265,0.00538183,0.622346,0.370201,1.57
9.62337e-005,0.00194299,0.00529234,0.622438,0.37023,1.575
9.37357e-005,0.00191378,0.0052043,0.622529,0.37026,1.58
9.13026e-005,0.001885,0.00511771,0.622618,0.370288,1.585
8.89327e-005,0.00185666,0.00503254,0.622705,0.370317,1.59
8.66242e-005,0.00182874,0.00494876,0.622791,0.370345,1.595
8.43757e-005,0.00180124,0.00486635,0.622876,0.370372,1.6
8.21856e-005,0.00177416,0.0047853,0.622959,0.370399,1.605
8.00523e-005,0.00174749,0.00470558,0.623041,0.370426,1.61
7.79743e-005,0.00172121,0.00462716,0.623121,0.370452,1.615
7.59503e-005,0.00169533,0.00455003,0.623201,0.370478,1.62
7.39789e-005,0.00166984,0.00447417,0.623278,0.370504,1.625
7.20586e-005,0.00164473,0.00439956,0.623355,0.370529,1.63
7.01882e-005,0.00162,0.00432617,0.62343,0.370553,1.635
6.83663e-005,0.00159564,0.00425399,0.623504,0.370578,1.64
6.65917e-005,0.00157165,0.004183,0.623577,0.370602,1.645
6.48631e-005,0.00154802,0.00411318,0.623649,0.370625,1.65
6.31795e-005,0.00152475,0.0040445,0.623719,0.370649,1.655
6.15395e-005,0.00150182,0.00397696,0.623788,0.370672,1.66
5.99421e-005,0.00147924,0.00391053,0.623856,0.370694,1.665
5.83862e-005,0.001457,0.00384519,0.623923,0.370716,1.67
5.68707e-005,0.00143509,0.00378093,0.623989,0.370738,1.675
5.53945e-005,0.00141351,0.00371773,0.624053,0.37076,1.68
5.39566e-005,0.00139226,0.00365558,0.624117,0.370781,1.685
5.2556e-005,0.00137133,0.00359445,0.62418,0.370802,1.69
5.11918e-005,0.00135071,0.00353433,0.624241,0.370823,1.695
4.9863e-005,0.0013304,0.0034752,0.624301,0.370843,1.7
4.85687e-005,0.00131039,0.00341705,0.624361,0.370863,1.705
4.7308e-005,0.00129069,0.00335986,0.624419,0.370883,1.71
4.608e-005,0.00127128,0.00330362,0.624477,0.370902,1.715
4.48839e-005,0.00125217,0.00324831,0.624533,0.370921,1.72
4.37189e-005,0.00123334,0.00319391,0.624589,0.37094,1.725
4.2584e-005,0.0012148,0.00314041,0.624644,0.370959,1.73
4.14787e-005,0.00119653,0.0030878,0.624697,0.370977,1.735
4.0402e-005,0.00117854,0.00303606,0.62475,0.370995,1.74
3.93533e-005,0.00116082,0.00298518,0.624802,0.371013,1.745
3.83318e-005,0.00114337,0.00293514,0.624853,0.37103,1.75
3.73368e-005,0.00112618,0.00288593,0.624903,0.371047,1.755
3.63676e-005,0.00110924,0.00283753,0.624953,0.371064,1.76
3.54236e-005,0.00109256,0.00278994,0.625001,0.371081,1.765
3.45041e-005,0.00107614,0.00274314,0.625049,0.371097,1.77
3.36085e-005,0.00105996,0.00269711,0.625096,0.371113,1.775
3.27361e-005,0.00104402,0.00265185,0.625142,0.371129,1.78
3.18864e-005,0.00102832,0.00260734,0.625187,0.371145,1.785
3.10587e-005,0.00101286,0.00256357,0.625232,0.371161,1.79
3.02525e-005,0.000997631,0.00252053,0.625276,0.371176,1.795
2.94673e-005,0.00098263,0.0024782,0.625319,0.371191,1.8
2.87024e-005,0.000967856,0.00243658,0.625361,0.371206,1.805
2.79573e-005,0.000953303,0.00239564,0.625403,0.37122,1.81
2.72316e-005,0.00093897,0.00235539,0.625444,0.371234,1.815
2.65248e-005,0.000924851,0.00231581,0.625484,0.371249,1.82
2.58363e-005,0.000910946,0.00227689,0.625524,0.371262,1.825
2.51656e-005,0.000897249,0.00223861,0.625563,0.371276,1.83
2.45124e-005,0.000883758,0.00220098,0.625601,0.37129,1.835
2.38761e-005,0.00087047,0.00216397,0.625639,0.371303,1.84
2.32564e-005,0.000857382,0.00212757,0.625676,0.371316,1.845
2.26527e-005,0.00084449,0.00209179,0.625712,0.371329,1.85
2.20647e-005,0.000831793,0.00205659,0.625748,0.371342,1.855
2.1492e-005,0.000819286,0.00202199,0.625783,0.371354,1.86
2.09341e-005,0.000806967,0.00198796,0.625818,0.371366,1.865
2.03907e-005,0.000794834,0.0019545,0.625852,0.371379,1.87
1.98614e-005,0.000782883,0.0019216,0.625885,0.371391,1.875
1.93459e-005,0.000771112,0.00188925,0.625918,0.371402,1.88
1.88437e-005,0.000759517,0.00185744,0.62595,0.371414,1.885
1.83546e-005,0.000748097,0.00182616,0.625982,0.371425,1.89
1.78782e-005,0.000736849,0.0017954,0.626013,0.371437,1.895
1.74141e-005,0.00072577,0.00176515,0.626044,0.371448,1.9
1.69621e-005,0.000714857,0.00173541,0.626074,0.371459,1.905
1.65218e-005,0.000704109,0.00170617,0.626104,0.371469,1.91
1.60929e-005,0.000693522,0.00167742,0.626133,0.37148,1.915
1.56752e-005,0.000683094,0.00164914,0.626162,0.37149,1.92
1.52683e-005,0.000672824,0.00162134,0.62619,0.371501,1.925
1.4872e-005,0.000662707,0.00159401,0.626218,0.371511,1.93
1.4486e-005,0.000652743,0.00156713,0.626245,0.371521,1.935
1.41099e-005,0.000642928,0.0015407,0.626272,0.371531,1.94
1.37437e-005,0.000633261,0.00151472,0.626298,0.37154,1.945
1.33869e-005,0.00062374,0.00148916,0.626324,0.37155,1.95
1.30395e-005,0.000614361,0.00146404,0.626349,0.371559,1.955
1.2701e-005,0.000605124,0.00143934,0.626375,0.371568,1.96
1.23713e-005,0.000596025,0.00141505,0.626399,0.371577,1.965
1.20502e-005,0.000587064,0.00139117,0.626423,0.371586,1.97
1.17374e-005,0.000578237,0.00136769,0.626447,0.371595,1.975
1.14327e-005,0.000569542,0.0013446,0.626471,0.371604,1.98
1.1136e-005,0.000560979,0.0013219,0.626494,0.371612,1.985
1.08469e-005,0.000552544,0.00129958,0.626516,0.371621,1.99
1.05653e-005,0.000544236,0.00127763,0.626538,0.371629,1.995
1.02911e-005,0.000536053,0.00125605,0.62656,0.371637,2
1.0024e-005,0.000527993,0.00123483,0.626582,0.371645,2.005
9.76378e-006,0.000520054,0.00121397,0.626603,0.371653,2.01
9.51034e-006,0.000512235,0.00119346,0.626624,0.371661,2.015
9.26348e-006,0.000504533,0.0011733,0.626644,0.371669,2.02
9.02302e-006,0.000496947,0.00115347,0.626664,0.371676,2.025
8.78881e-006,0.000489475,0.00113398,0.626684,0.371684,2.03
8.56068e-006,0.000482115,0.00111481,0.626703,0.371691,2.035
8.33847e-006,0.000474866,0.00109596,0.626722,0.371699,2.04
8.12203e-006,0.000467726,0.00107744,0.626741,0.371706,2.045
7.9112e-006,0.000460694,0.00105922,0.626759,0.371713,2.05
7.70585e-006,0.000453767,0.00104131,0.626778,0.37172,2.055
7.50583e-006,0.000446944,0.0010237,0.626795,0.371726,2.06
7.311e-006,0.000440224,0.00100638,0.626813,0.371733,2.065
7.12122e-006,0.000433605,0.000989359,0.62683,0.37174,2.07
6.93638e-006,0.000427085,0.000972622,0.626847,0.371746,2.075
6.75633e-006,0.000420663,0.000956167,0.626864,0.371753,2.08
6.58095e-006,0.000414338,0.000939988,0.62688,0.371759,2.085
6.41013e-006,0.000408109,0.000924082,0.626896,0.371765,2.09
6.24374e-006,0.000401972,0.000908443,0.626912,0.371771,2.095
6.08167e-006,0.000395928,0.000893068,0.626927,0.371778,2.1
5.92381e-006,0.000389975,0.000877951,0.626943,0.371783,2.105
5.77004e-006,0.000384112,0.000863089,0.626958,0.371789,2.11
5.62027e-006,0.000378336,0.000848476,0.626972,0.371795,2.115
5.47438e-006,0.000372648,0.00083411,0.626987,0.371801,2.12
5.33228e-006,0.000367045,0.000819986,0.627001,0.371806,2.125
5.19387e-006,0.000361526,0.0008061,0.627015,0.371812,2.13
5.05905e-006,0.00035609,0.000792448,0.627029,0.371817,2.135
4.92774e-006,0.000350736,0.000779025,0.627043,0.371823,2.14
4.79983e-006,0.000345462,0.000765829,0.627056,0.371828,2.145
4.67524e-006,0.000340268,0.000752856,0.627069,0.371833,2.15
4.55388e-006,0.000335152,0.0007401,0.627082,0.371838,2.155
4.43567e-006,0.000330112,0.00072756,0.627095,0.371843,2.16
4.32054e-006,0.000325149,0.000715232,0.627107,0.371848,2.165
4.20839e-006,0.00032026,0.000703111,0.627119,0.371853,2.17
4.09915e-006,0.000315445,0.000691195,0.627131,0.371858,2.175
3.99275e-006,0.000310702,0.000679479,0.627143,0.371863,2.18
3.88911e-006,0.00030603,0.000667961,0.627155,0.371867,2.185
